,Q7_Part_1,Q7_Part_2,Q7_Part_3,Q7_Part_4,Q7_Part_5,Q7_Part_6,Q7_Part_7,Q7_Part_8,Q7_Part_9,Q7_Part_10,Q7_Part_11,Q7_Part_12,Q7_OTHER
9143,Python,,,C,,Java,,,,,,,
9144,,,,,,,,,,,,,
9145,Python,,,,,,,,,,,,
9146,Python,,SQL,,,,,,,Bash,,,
9147,Python,R,SQL,,,Java,Javascript,,,,,,
9148,Python,,,,,,,,,,,,
9149,Python,,,,,,,,,,MATLAB,,
9150,Python,R,,,C++,,,,,,,,
9151,Python,,,,,,,,,,,,
9152,Python,,SQL,C,C++,,,,,,,,
9153,,,,,,,,,,,,,
9154,Python,,,,,,,,,,MATLAB,,
9155,,,,,,,,,,,,,
9156,Python,,,C,,,,,,,,,
9157,Python,,SQL,,,,Javascript,,,,,,Other
9158,Python,,,,C++,,,,,,,,
9159,Python,R,,,,,,,,,,,
9160,Python,R,SQL,,,,Javascript,,,,,,Other
9161,Python,,SQL,,,,Javascript,,,Bash,,,Other
9162,Python,,SQL,,C++,,,,,Bash,,,
9163,Python,R,SQL,,C++,,,,,,,,
9164,Python,,,,,,,,,,,,
9165,Python,,SQL,,,,,,,,,,
9166,Python,,,,,,,,,,,,
9167,Python,,,,C++,Java,,,,,MATLAB,,
9168,Python,,SQL,,C++,,,,,,MATLAB,,
9169,Python,,,,C++,,,,Swift,,,,
9170,,,,,,,,,,,,,
9171,Python,R,,C,,,Javascript,,,,MATLAB,,
9172,Python,,,,,,,,,,,,
9173,Python,,,,C++,Java,,,,,,,
9174,Python,,,,,,,,,,,,
9175,,,,,,,,,,,,,
9176,Python,,SQL,,,,,,,,,,
9177,,,,,C++,,,,,,,,
9178,,,,,C++,,Javascript,,,,,,
9179,,,,,,,,Julia,,,,,
9180,Python,,,,,,,,,,,,
9181,Python,,SQL,,,,,,,,,,
9182,Python,R,SQL,C,C++,Java,,,,,,,
9183,Python,,,,,,,,,,,,
9184,Python,,,,,,,,,,,,
9185,Python,,,,,,,,,,MATLAB,,
9186,Python,R,SQL,,,,,,,,,,
9187,Python,,,,,,Javascript,,,Bash,,,Other
9188,Python,R,,,,,,,,,,,
9189,Python,,SQL,C,,,,,,,,,
9190,Python,,,,C++,,,,,,,,
9191,Python,,,,,,,,,,,,
9192,,R,,,,,,,,,,,
9193,Python,,SQL,,C++,,,,,Bash,,,
9194,,,,,,Java,,,,,,,
9195,Python,,,,,,,,,,,,
9196,Python,,SQL,,,,,,,,,,
9197,Python,,SQL,,,,,,,,,,
9198,,,,,C++,Java,,,,,MATLAB,,
9199,Python,,,,C++,,,,,,,,
9200,Python,,,,,,,,,,,,
9201,Python,,SQL,C,,,,,,,,,
9202,,,,C,C++,Java,,,,,MATLAB,,
9203,Python,R,SQL,,,,,,,,,,
9204,Python,,,,,,,,,Bash,,,Other
9205,Python,,SQL,,,,,,,,,,
9206,Python,,,,,Java,Javascript,,,,,,
9207,Python,R,SQL,,,,,,,,,,
9208,Python,R,,,,,,,,,MATLAB,,
9209,Python,,SQL,,,,Javascript,,,Bash,,,
9210,Python,,,,,,Javascript,,,,,,
9211,Python,,,,,,,,,,,,
9212,Python,R,,,,,,,,,MATLAB,,
9213,Python,R,SQL,,,,,,,Bash,,,
9214,Python,,SQL,C,C++,,Javascript,,,,,,
9215,Python,R,SQL,,,,,,,,,,
9216,Python,R,,,,,,,,,,,
9217,Python,,,,,,,,,,,,
9218,,,SQL,,,,Javascript,,,,,,Other
9219,,,,,,,,,,,,,
9220,Python,,,,,,,,,,MATLAB,,
9221,Python,,SQL,,,,,,,,,,
9222,Python,,SQL,,,,,,,,,,
9223,Python,R,SQL,C,,,,,,,,,
9224,Python,,SQL,,,Java,,,,,,,
9225,Python,,SQL,C,,,,,,,MATLAB,,Other
9226,Python,,SQL,C,C++,,,,,,,,
9227,Python,,,C,,,,,,,,,
9228,,R,,,,,,,,,,,
9229,Python,,,,,,,,,,,,
9230,,,,,,,,,,,,,
9231,Python,,SQL,,,,Javascript,,,,,,
9232,Python,R,SQL,,,,,,,,,,
9233,Python,,SQL,,,,,,,,,,
9234,,,SQL,,,,,,,,,,
9235,Python,,,,,,,,,,MATLAB,,
9236,Python,,,,,Java,,,,,,,
9237,Python,,,,,,Javascript,,,,,,
9238,Python,R,SQL,,,,,,,,,,
9239,,,,,,,,,,,,None,
9240,Python,,,,C++,,,,,,,,
9241,Python,,SQL,,,Java,,,,,,,
9242,,,,,,,,,,,,,
9243,Python,,SQL,,,,,,,,,,
9244,Python,,,,C++,Java,,,,,,,
9245,Python,,,,,,,,,,,,
9246,,R,,,,,,,,,,,Other
9247,Python,,SQL,,,,,,,,,,
9248,Python,,SQL,C,C++,Java,Javascript,,,,,,
9249,Python,R,,,,,,,,,MATLAB,,
9250,,,,,,,,,,,,,
9251,Python,,SQL,,,,,,,,,,
9252,Python,,,,,,,,,,,,
9253,Python,,SQL,,,,,,,,,,
9254,Python,,SQL,,,,,,,,,,
9255,Python,,SQL,,C++,Java,,,,Bash,,,
9256,,,,,,,,,,,,,
9257,Python,R,,,,,,,,,,,
9258,,,SQL,,,,,,,,,,
9259,Python,,,C,,,,,,,,,
9260,Python,R,SQL,,,,,,,,,,
9261,,,,,,,,,,,,,
9262,Python,,SQL,,C++,,,,,,,,
9263,Python,,,C,C++,Java,,,,,,,
9264,,R,SQL,,,,,,,,MATLAB,,Other
9265,Python,R,SQL,,,,,,,Bash,,,
9266,Python,,,,,,,,,,,,
9267,Python,,SQL,,,Java,Javascript,,,,,,
9268,,,,,,,,,,,,,
9269,Python,,,,,,,,,,,,
9270,Python,,,,,,,,,,,,
9271,Python,,,,,Java,,,,,,,
9272,Python,R,,,,,,,,,,,
9273,Python,,SQL,,,,,,,,,,
9274,,R,,,,,,,,,,,
9275,Python,R,SQL,,,,,,,,,,
9276,Python,R,,,,,,,,,,,Other
9277,Python,,,,,,,,,,MATLAB,,
9278,Python,,,,,,,,,,MATLAB,,
9279,Python,R,,,,,,,,,,,
9280,,,SQL,,,,,,,,,,
9281,Python,,,,,,Javascript,,,,,,
9282,Python,R,SQL,,,,,,,,,,
9283,Python,,SQL,,,,,,,,,,
9284,Python,,,,,,,,,,,,
9285,Python,R,,,,,,,,,,,
9286,Python,R,,,,,,,,,,,
9287,Python,,SQL,,,Java,Javascript,,Swift,,,,
9288,,,SQL,,,Java,,,,,,,
9289,Python,,SQL,,,,,,,,,,Other
9290,Python,,SQL,,,Java,Javascript,,,,MATLAB,,Other
9291,Python,,SQL,C,,,,,,,,,
9292,Python,,,,,,,,,,,,
9293,Python,,SQL,,,Java,,,,,,,
9294,Python,,,,,,,,,,,,
9295,Python,,SQL,C,C++,Java,,,,,,,
9296,,,,,,,,,,,,,
9297,Python,,SQL,,,,,,,,,,
9298,Python,R,SQL,,,,,,,,,,
9299,Python,R,,,,,,,,,,,
9300,Python,R,,,,,,,,,,,
9301,Python,,,,,,,,,,,,
9302,Python,,SQL,,C++,,,,,,,,
9303,Python,R,SQL,C,,Java,,,,,,,
9304,Python,,SQL,C,C++,Java,Javascript,,,Bash,,,Other
9305,,,,,,Java,Javascript,,,,,,Other
9306,,,,,,,,,,,,None,
9307,,,,,,,,,,,,,
9308,Python,,SQL,,,,Javascript,,,Bash,,,Other
9309,Python,,,,,,,,,,,,
9310,Python,,SQL,,,,,,,,,,
9311,Python,,SQL,,,,,,,,,,
9312,Python,R,,,,,,,,,,,Other
9313,,,,,,,,,,,,,Other
9314,,,,,,,,,,,,,
9315,,,,,,,,,,,,,Other
9316,Python,,,,,,,,,,,,
9317,Python,R,SQL,,C++,,,,,,MATLAB,,
9318,Python,,,C,,Java,,,,,,,
9319,Python,,SQL,,,,Javascript,,,,,,
9320,Python,,SQL,C,C++,Java,,,,,,,
9321,Python,,SQL,,,,,,,,,,
9322,,,,,,,,,,,,,
9323,,,SQL,,,,,,,,,,Other
9324,Python,,,,C++,,,,,,,,
9325,,,,,,,,,,,,,
9326,Python,,,,C++,,,,,,,,
9327,,,,,,,,,,,,,Other
9328,Python,,,,,,,,,,,,
9329,Python,,,,C++,Java,,,,,,,
9330,,,,,,,,,,,,,
9331,Python,,SQL,,,,,,,,,,
9332,Python,,,C,C++,,,,,,,,
9333,Python,R,,,,Java,,,,Bash,,,
9334,Python,,SQL,,,,,,,,,,
9335,Python,,SQL,C,,Java,Javascript,,,,,,Other
9336,Python,R,,,,,,,,Bash,,,
9337,Python,,SQL,,,,Javascript,,,,,,Other
9338,Python,,SQL,,,Java,Javascript,,,Bash,,,
9339,Python,R,,,,,,,,,,,
9340,Python,,SQL,,,,,,,,,,
9341,Python,,SQL,,,Java,,,,,,,Other
9342,Python,,,,,,,,,,MATLAB,,
9343,Python,,,C,,,,,,,,,
9344,,,,,,,,,,,,,
9345,Python,,SQL,,,,,,,,,,
9346,,R,,,,,,,,,,,
9347,Python,,,,,,,,,,,,
9348,Python,,SQL,,,Java,Javascript,,,,,,
9349,Python,,,,C++,,,,,,,,
9350,Python,,,,,,,,,,,,
9351,,,SQL,,,,,,,,,,
9352,Python,,,,,,,,,,,,
9353,Python,,SQL,,,Java,,,,,,,
9354,Python,,SQL,,,,,,,,,,
9355,Python,,,,,,,,,,,,
9356,Python,,SQL,,C++,,,,,,,,
9357,,,SQL,C,,,,,,,,,
9358,,R,,,,,,,,,,,
9359,,,SQL,,,Java,Javascript,,,,,,
9360,Python,,,,,,,,,,,,
9361,Python,R,,,,,,,,,,,
9362,Python,,SQL,,,,,,,,,,
9363,Python,,,C,C++,Java,Javascript,,,,MATLAB,,
9364,Python,,SQL,,,,,,,Bash,,,
9365,Python,,,,C++,,,,,,,,
9366,Python,,SQL,,,,,,,,,,
9367,Python,,SQL,,C++,Java,,,,Bash,,,
9368,Python,,,,,,,,,,,,
9369,Python,,SQL,C,C++,Java,,,,,,,
9370,Python,,,,,,,,,,,,
9371,Python,R,SQL,C,C++,Java,Javascript,,,,MATLAB,,
9372,Python,,,,,Java,,,,,MATLAB,,
9373,Python,,SQL,,,,Javascript,,,,,,
9374,Python,,SQL,C,C++,Java,,,,,,,
9375,Python,,SQL,,,,Javascript,,,,,,
9376,Python,,SQL,,,,,,,,,,
9377,Python,,SQL,,C++,Java,Javascript,,,,,,
9378,Python,,SQL,C,C++,Java,Javascript,,,,,,
9379,Python,R,,C,,,,,,,,,
9380,Python,,SQL,,,,Javascript,,,,,,
9381,Python,,,,,,,,,,,,
9382,Python,,SQL,,,,,,,,,,Other
9383,Python,R,SQL,,,,,,,,,,
9384,Python,R,SQL,,,,,,,,,,Other
9385,Python,,,C,,,,,,,,,
9386,Python,R,,,,Java,,,,,,,
9387,Python,,,,C++,,,,,Bash,,,
9388,Python,,SQL,,,Java,,,,,,,
9389,,,,,,,,,,,,,
9390,Python,R,SQL,,,,,,,,,,
9391,Python,,,,C++,,,,,,,,
9392,Python,,SQL,C,C++,,,,,,,,
9393,Python,R,SQL,,,,,,,,,,
9394,Python,,SQL,,,,,,,,,,Other
9395,Python,,,,,,,,,,,,Other
9396,Python,R,SQL,,,,,,,,,,
9397,Python,R,SQL,,,,,,,,,,
9398,,,,,,,,,,,,,
9399,Python,,,,,,,,,,,,Other
9400,Python,,,C,C++,,,,,,,,
9401,Python,,,,,,Javascript,,,,,,
9402,Python,R,,,,,,Julia,,,,,
9403,Python,,,,C++,,,,,,,,
9404,Python,,,C,,,,,,,,,
9405,Python,R,,,,,,,,,MATLAB,,
9406,Python,,,,,,,,,,MATLAB,,
9407,Python,,SQL,,C++,Java,,,,,MATLAB,,
9408,Python,,,,,,,,,,,,
9409,,R,,,,,,,,,,,
9410,Python,,,C,C++,,,,,,,,
9411,Python,R,,,C++,,,,,,,,
9412,Python,R,SQL,,,,,,,,,,
9413,,R,,,,,,,,,,,
9414,Python,,SQL,,,,,,,,,,
9415,Python,,SQL,C,C++,Java,,,,,,,
9416,Python,,SQL,,C++,,,,,,MATLAB,,
9417,Python,,,,,,,,,Bash,,,
9418,Python,,SQL,,,,,,,,,,Other
9419,Python,,,,,,,,,,,,
9420,Python,,,,,Java,Javascript,,,,,,
9421,Python,,,,,,,Julia,,Bash,MATLAB,,
9422,Python,,,,,,,,,,,,
9423,Python,,,,,,,,,,,,
9424,Python,R,,,,,,,,,,,
9425,Python,,SQL,,C++,,,,,,,,
9426,,R,SQL,,,,,,,,,,
9427,,R,,,,,,,,,,,
9428,Python,,SQL,,,Java,,,,,,,
9429,Python,,SQL,,,,,,,,,,
9430,,R,SQL,,,,Javascript,,,,,,
9431,Python,R,SQL,,,,,,,,,,
9432,Python,,SQL,,,,,,,,,,Other
9433,,,,,,,,,,,,,
9434,Python,R,SQL,C,C++,,Javascript,,,Bash,,,
9435,Python,,,,C++,,,,,,,,
9436,Python,,,,,,,,,,,,
9437,Python,,,C,,,,,,,,,
9438,Python,,,,,,,,,,,,
9439,Python,,SQL,,,Java,Javascript,,,,,,
9440,,,,,,,,,,,,,
9441,,R,,,,,,,,,,,
9442,Python,,,,,,,,,,,,
9443,,,SQL,,,,,,,,,,
9444,,R,,C,,,,,,,,,
9445,Python,,,,,,,,,,,,
9446,,,SQL,,,,Javascript,,,,,,
9447,Python,R,SQL,C,C++,,,,,,,,
9448,Python,,SQL,,,,Javascript,,,,,,
9449,,,,,,Java,,,Swift,,,,
9450,Python,,,,,Java,,,,,,,Other
9451,Python,R,SQL,,,,,,,,,,
9452,Python,,,C,C++,Java,,,,,,,
9453,Python,R,SQL,,,,,,,,MATLAB,,
9454,Python,,,,,,,,,,,,
9455,Python,R,,C,C++,,,,,,,,
9456,Python,,SQL,,,,,,,,,,
9457,Python,,SQL,,,,Javascript,,,Bash,,,
9458,Python,R,,,,,,,,,,,
9459,Python,,,,,Java,,,,,MATLAB,,
9460,,,,,,,,,,,,,
9461,,,,,,,,,,,,,
9462,Python,,SQL,C,C++,,Javascript,,,,,,
9463,Python,,,,,,,,,,,,
9464,Python,R,SQL,,,,,,,,,,
9465,Python,R,SQL,,,,,,,,,,Other
9466,Python,,,,,,,,,,,,
9467,,,,,,,Javascript,,,,MATLAB,,Other
9468,,,,,,,,,,,,,
9469,Python,R,SQL,,,,,,,,,,
9470,Python,,SQL,,,,,,,,,,
9471,Python,,,,,,,,,,,,
9472,Python,,,C,,,,,,,,,
9473,Python,R,,,,,,,,,,,
9474,,,,,,,,,,,,None,
9475,Python,,,,C++,,,,,,,,
9476,Python,,,,,,,,,,,,
9477,,,,,,,,,,,,None,
9478,,,,,,,Javascript,,,,,,Other
9479,Python,,SQL,,,,,,,,,,
9480,,,SQL,,,,Javascript,,,,,,Other
9481,Python,R,,,,,,,,,,,
9482,Python,,,,,,,,,,,,
9483,,,,C,,,,,,,,,
9484,Python,,,,,,,,,,MATLAB,,
9485,Python,R,SQL,,,,,Julia,,Bash,,,
9486,Python,,,,,,,,,,,,
9487,Python,R,SQL,,,,,,,,,,
9488,Python,,SQL,,,Java,Javascript,,,Bash,,,Other
9489,Python,R,,C,,,,,,,,,
9490,Python,,,,,,,,,,,,
9491,Python,R,SQL,C,C++,,,,,,MATLAB,,
9492,Python,,,C,C++,,,,,,,,
9493,Python,R,SQL,,,,,,,,,,
9494,,,,,,,,,,,,,
9495,Python,,,,,,,,,Bash,,,
9496,Python,R,SQL,,,,,,,,,,
9497,,,,C,,,,,,,,,
9498,Python,,SQL,C,,,,,,,MATLAB,,
9499,Python,R,,,,,,,,,,,Other
9500,Python,,,,,,Javascript,,,,,,
9501,Python,,,,,,Javascript,,,,,,
9502,,R,,,,,,,,,,,
9503,Python,,,,,,,,,Bash,,,
9504,Python,R,,,,,,,,,,,
9505,,,SQL,,,,,,,Bash,,,
9506,Python,R,SQL,,,,,,,,,,Other
9507,Python,,,,,,,,,,,,
9508,Python,,,,,,,,,,,,
9509,Python,R,SQL,,,,,,,,MATLAB,,
9510,,,,,,,,,,,,,
9511,Python,,,,C++,Java,,,,,,,
9512,Python,,,,C++,,,,,,,,
9513,Python,,SQL,C,C++,,,,,,,,
9514,Python,,,,,,,,,,,,
9515,Python,,,,,,,,,,,,
9516,Python,,SQL,,,,,,,,,,
9517,,,,,,,,,,,,,
9518,,,,,,Java,,,,,,,
9519,Python,R,SQL,C,,,,,Swift,,,,Other
9520,,,,,,,,,,,,,
9521,Python,,,,,,,,,,,,
9522,Python,,,,,,,,,,,,
9523,Python,,,,,,,,,,,,
9524,,R,,,,,,,,,,,
9525,,,,,,,,,,,,,
9526,Python,,,,,,,,,,,,
9527,Python,,,,,,,,,,,,
9528,Python,,SQL,,,Java,,,,,,,
9529,,,,,,,,,,,,,
9530,,,,,,,,,,,,,
9531,Python,,,,,,,,,,MATLAB,,
9532,Python,,,C,C++,,,,,,MATLAB,,
9533,,,,,,,,,,,,None,
9534,Python,,,,,,,,,,,,
9535,Python,,,,,,,,,,,,
9536,Python,,SQL,,,,,,,,,,
9537,Python,,,,,,,,,,MATLAB,,
9538,Python,,,,,,,,,,,,Other
9539,,,,,,,,,,,,,
9540,Python,,,,,,,,,,,,
9541,Python,,,,,,,,,,,,
9542,Python,,,,,,,,,,,,
9543,Python,R,,,,,,,,,MATLAB,,
9544,,,,,,,,,,,,,
9545,Python,,,,,Java,,,,,MATLAB,,
9546,Python,R,SQL,,,,,,,,,,
9547,,,,,,,,,,,,,
9548,Python,,SQL,C,C++,Java,Javascript,,,Bash,,,
9549,Python,,,,C++,,,,,,,,
9550,Python,R,SQL,,,,,,,Bash,,,
9551,Python,,SQL,,,,,,,,,,Other
9552,Python,,,,,,,,,,,,
9553,Python,R,SQL,,,,,,,,,,
9554,,R,,,,,,,,,,,
9555,,,,C,,,,,,,,,Other
9556,Python,,SQL,,,Java,,,,,,,Other
9557,Python,R,,,,,,,,,,,
9558,Python,R,,,,,,Julia,,,,,
9559,Python,R,,C,,Java,,,,,MATLAB,,
9560,Python,,,,,,,,,,MATLAB,,
9561,Python,,,,,,,,,,,,
9562,,,,,,,,,,,,,
9563,Python,R,SQL,,,,Javascript,,,,,,Other
9564,,,,,,,,,,,,,
9565,Python,R,SQL,,,,,,,,,,
9566,Python,,SQL,,,,,,,,,,
9567,Python,R,,,,,,,,,,,Other
9568,Python,,SQL,,,,,,,,,,
9569,Python,,SQL,,,,,,,,,,
9570,Python,,SQL,,,,,,,,,,Other
9571,Python,R,,,,,,,,,,,
9572,Python,,,,,,,,,,,,
9573,Python,R,,,,,,,,,,,Other
9574,Python,R,SQL,C,,Java,,,,,,,
9575,Python,,SQL,,,,,,,Bash,,,
9576,Python,,,,,,,,,,,,
9577,Python,,SQL,C,,Java,,,,,,,
9578,Python,,,,,,,,,,,,
9579,,R,,,,,,,,,,,
9580,Python,,,,,,,,,,,,
9581,Python,,,,,Java,,,,,,,
9582,Python,,,C,,,,,,,MATLAB,,
9583,Python,,,,,,,,,,,,
9584,Python,,SQL,,C++,,,,,,,,
9585,,,,,,,,,,,,,
9586,,,,,,,,,,,,,
9587,Python,,,,,,,,,,,,
9588,,,,,,,,,,,,None,
9589,Python,,,,C++,Java,,,,,MATLAB,,
9590,,,,,,,,,,,,,
9591,Python,,SQL,C,C++,,,,,,,,
9592,Python,R,,,,,,,,,,,
9593,Python,,,,,,,,Swift,,,,
9594,Python,R,,C,,,,,,,,,
9595,Python,R,SQL,,,,Javascript,,,,,,
9596,Python,,SQL,,,Java,Javascript,,,Bash,,,
9597,Python,R,SQL,,,,,,,,,,
9598,Python,,,,,,,,,,,,
9599,Python,,,,,,,,,,,,
9600,Python,R,SQL,,C++,Java,,,,,MATLAB,,
9601,Python,R,,,,,,,,,,,
9602,,,,,,,,,,Bash,,,Other
9603,,R,,,C++,,,,,,,,
9604,,,,,,,,,,,,,
9605,Python,,,,,,,,,,,,
9606,Python,,SQL,,,,,,,,,,
9607,Python,,SQL,,,,,,,Bash,,,
9608,Python,,,,,,,,,,,,
9609,Python,,,,,,,,,,MATLAB,,
9610,,R,,,,,,,,,,,
9611,Python,R,,,,,,,,Bash,,,
9612,Python,,SQL,,,,Javascript,,,,,,
9613,Python,,,,,,,,,,,,
9614,Python,R,SQL,,C++,Java,,,,,,,Other
9615,Python,R,SQL,,,,,,,,,,
9616,Python,,,,,,,,,,,,
9617,Python,,,C,C++,,,,,,,,
9618,Python,,SQL,,,,,,,,,,
9619,,R,SQL,,C++,Java,,,,,,,
9620,Python,,,,,,,,,,,,
9621,Python,,,,C++,Java,,,,,,,
9622,Python,,SQL,,,,,,,Bash,,,
9623,Python,R,,C,,Java,Javascript,,,,,,
9624,Python,,,C,,,,,,,,,
9625,Python,,,,,Java,,,,Bash,MATLAB,,Other
9626,,,SQL,,,Java,,,,,,,
9627,Python,,SQL,,,,,,,,,,
9628,Python,,SQL,,,,,,,Bash,,,
9629,Python,,SQL,,,Java,,,,Bash,,,Other
9630,Python,R,,,,,,Julia,,Bash,MATLAB,,
9631,Python,,,,,,,,,,,,
9632,Python,,,C,C++,,,,,Bash,,,
9633,Python,,,,,,,,,,,,
9634,Python,R,,C,,,,,,,MATLAB,,
9635,,,,,C++,,,,,,,,
9636,Python,,,,,,Javascript,,,,,,
9637,Python,,,,,Java,,,,Bash,,,
9638,,,,,C++,Java,Javascript,,,,,,
9639,Python,R,,,,,,Julia,,,,,
9640,Python,,,,,,,,,,,,
9641,Python,,,,,,,,,Bash,,,
9642,Python,,,,C++,,,,,,,,
9643,Python,,,,,,,,,,,,
9644,Python,,,,,Java,Javascript,,,Bash,,,
9645,Python,,,C,,,,,,,,,
9646,Python,,SQL,,,,,,,,,,
9647,Python,,,,,,,,,,,,
9648,Python,,SQL,,,,,,,,,,
9649,Python,,,C,,,,,,,MATLAB,,
9650,Python,,,,,,,,,,,,
9651,Python,,SQL,,,,,,,,,,
9652,Python,R,SQL,,,,,,,,,,
9653,Python,R,,C,,,Javascript,,,,,,
9654,,,,,,,,,,,,,
9655,,,,,,,,,,,,,
9656,Python,R,SQL,,,,Javascript,,,Bash,,,
9657,Python,R,,,,Java,,,,Bash,,,
9658,,,SQL,,,Java,,,,,,,
9659,Python,R,,,,,,,,,MATLAB,,
9660,,,,,,,,,,,,,Other
9661,Python,R,SQL,,,,,,,Bash,,,
9662,Python,,SQL,,,,,,,,,,
9663,,,,,,Java,,,,,MATLAB,,
9664,Python,,,,,,,,,,MATLAB,,
9665,Python,,SQL,,,,,,,,,,
9666,,,,,,,,,,,,,
9667,Python,,,C,C++,Java,,,,,,,
9668,,,,,,,,,,,,,
9669,,,,,,,,,,,,,Other
9670,Python,R,,,,,,,,,,,
9671,Python,R,SQL,,,Java,Javascript,,,Bash,,,
9672,Python,,,,,,,,,,,,
9673,Python,,SQL,,,,,,,,,,
9674,Python,,,C,,,,,,,,,
9675,,,,,,,,,,,,,
9676,Python,,,,,,,,,,,,
9677,,,,,,,,,,,,,
9678,Python,,,,,,,,,,MATLAB,,
9679,Python,,,,C++,Java,Javascript,,,Bash,,,
9680,Python,,,,,,,,,,,,
9681,Python,,,C,C++,,,,,Bash,,,
9682,Python,,SQL,,,,,,,,,,
9683,Python,,,,C++,,,,,,,,
9684,Python,,,,,,Javascript,,,,,,
9685,,,,,,,,,,,,,
9686,Python,,,,,,,,,,,,
9687,Python,,SQL,,,,,,,,,,
9688,Python,,SQL,,,,,,,,,,
9689,Python,,,,,Java,,,Swift,,,,
9690,,,,,,,,,,,,,
9691,Python,,,C,,,,,,,,,
9692,Python,,,,,,,,,,,,
9693,Python,R,SQL,C,C++,,,,,Bash,,,
9694,,,,,,,,,,,,,
9695,Python,,,,,,,,,,MATLAB,,
9696,Python,,SQL,,,Java,,,,,MATLAB,,
9697,Python,,SQL,,C++,,,,,,MATLAB,,
9698,Python,,SQL,C,C++,,,,,Bash,MATLAB,,
9699,Python,,SQL,,,,,,,,,,
9700,Python,,SQL,C,C++,,,,,Bash,,,
9701,Python,,,,,,,,,,,,
9702,Python,,SQL,,C++,Java,,,,,,,
9703,Python,,,,,Java,,,,,,,
9704,Python,,,,,,,,,,,,
9705,Python,,,,,,Javascript,,,,,,
9706,Python,,,,,,,,,,,,
9707,Python,,,C,,,Javascript,,,,,,
9708,Python,R,,,,,,,,,,,
9709,,,,,,,,,,,,,
9710,Python,,SQL,,C++,Java,,,,,,,
9711,Python,,,C,C++,Java,Javascript,,,,,,
9712,Python,,SQL,,,,,,,,,,
9713,Python,,,,,,,,,,MATLAB,,
9714,Python,,,,,,,,,,,,
9715,,,,,,Java,,,,,,,
9716,,R,,,,Java,,,,Bash,,,
9717,,,,,,,Javascript,,Swift,,,,
9718,Python,,,,,,Javascript,,,,,,
9719,Python,,SQL,,,,,,,,,,
9720,Python,R,,,,,,,,,,,
9721,,,SQL,C,,,,,,,,,
9722,Python,,,,,,,,,,,,
9723,Python,,SQL,,C++,,,,,,,,
9724,Python,,SQL,,,,,,,,,,
9725,Python,,,,,,,,,,,,
9726,Python,,,,,,,,,,,,
9727,Python,,,,,,,,Swift,,,,
9728,Python,,SQL,C,,,,,,,,,
9729,,,,,,,,,,,,,
9730,Python,R,SQL,,,,,,,,,,Other
9731,Python,,SQL,,,,Javascript,,,,,,Other
9732,Python,,,C,,,,,,,,,
9733,,R,,,,,,,,,,,
9734,,,,,,,,,,,,,
9735,,,SQL,,,,Javascript,,,,,,Other
9736,Python,,,,,,,,,,,,
9737,Python,R,,,,,,,,,,,
9738,Python,,,C,C++,Java,,,,,,,
9739,Python,,SQL,,,,Javascript,,,Bash,,,Other
9740,Python,,SQL,C,C++,,,,,,,,
9741,Python,,,,,,Javascript,,,,,,
9742,Python,,,C,C++,,,,,,,,
9743,Python,,,,C++,,,,,,,,
9744,Python,,,,,,,,,,,,
9745,,,,,,,Javascript,,,,,,
9746,Python,,,,,,,,,Bash,,,
9747,Python,,SQL,,,,,,,,,,
9748,,,,,,,,,,,,,
9749,Python,R,,,,,,,,,,,
9750,Python,,SQL,C,,Java,Javascript,,,,,,
9751,Python,,SQL,C,C++,,,,,,,,
9752,Python,R,SQL,,,,,,,Bash,,,
9753,Python,,SQL,,,,Javascript,,,,,,
9754,,,,,,,,,,,,,
9755,Python,,,,C++,,,,,,,,
9756,,,,,,,,,,,,,
9757,Python,,,,,,,,,,,,
9758,,,,,,,,,,,,None,
9759,,R,,,,,,,,,,,
9760,,,SQL,,,,,,,,,,
9761,,,,,,,,,,,,,
9762,Python,,,C,C++,,,,,,,,
9763,Python,,,,,,,,,,,,
9764,Python,R,,,,,,,,,,,
9765,Python,,,,,,,,,,,,
9766,,R,,,,,,,,,MATLAB,,
9767,,,,,,,,,,,,,
9768,Python,R,,,,,,,,,,,
9769,Python,,,,,,,,,,,,
9770,Python,,SQL,,,,,,,,,,
9771,Python,,,,,,,,,,,,
9772,,,,,,,,,,,,None,
9773,Python,R,SQL,,,,Javascript,,,,,,Other
9774,Python,,,,,,,,,,MATLAB,,
9775,,R,,,,,,,,,,,
9776,Python,,,,,,,,,,MATLAB,,
9777,Python,,SQL,,,Java,Javascript,,,,,,
9778,,,SQL,,,,,,,,,,Other
9779,Python,,SQL,,C++,,Javascript,,,,,,
9780,Python,,SQL,,,,,,,,,,
9781,Python,,,,,Java,,,,Bash,,,
9782,Python,,SQL,,,,,,,,,,Other
9783,,R,SQL,,,Java,,,,,,,
9784,Python,,,,,,,,,Bash,,,
9785,Python,,SQL,,C++,Java,,,,Bash,,,
9786,Python,,,,,,,,,,,,
9787,Python,,SQL,,,,,,,,,,
9788,Python,R,SQL,,,,,,,Bash,,,
9789,Python,,,,,,,,,,,,
9790,Python,,,,C++,,,,,,,,
9791,Python,,,,,,,,,,,,
9792,Python,R,,,,,,,,,,,
9793,Python,R,SQL,C,,Java,,,,,,,
9794,Python,,,,,,,,,,,,
9795,Python,,SQL,C,C++,Java,,,,,,,
9796,,R,,,,,,,,,,,
